country_id,series_id,year,value
GBR,NY.GDP.MKTP.KD.ZG,2021,7.59747097228198
GBR,NY.GDP.MKTP.KD.ZG,2022,4.10162138081358
USA,NY.GDP.MKTP.KD.ZG,1993,2.75178105096643
USA,NY.GDP.MKTP.KD.ZG,1994,4.02879325991903
USA,NY.GDP.MKTP.KD.ZG,1995,2.68421727207786
USA,NY.GDP.MKTP.KD.ZG,1996,3.77256549921414
USA,NY.GDP.MKTP.KD.ZG,1997,4.44717494524525
USA,NY.GDP.MKTP.KD.ZG,1998,4.48139443155316
USA,NY.GDP.MKTP.KD.ZG,1999,4.79449904467508
USA,NY.GDP.MKTP.KD.ZG,2000,4.07715947941618
USA,NY.GDP.MKTP.KD.ZG,2001,0.954338728708379
USA,NY.GDP.MKTP.KD.ZG,2002,1.69594292274957
USA,NY.GDP.MKTP.KD.ZG,2003,2.7962091006717
USA,NY.GDP.MKTP.KD.ZG,2004,3.85255260064351
USA,NY.GDP.MKTP.KD.ZG,2005,3.48322032025258
USA,NY.GDP.MKTP.KD.ZG,2006,2.78281062584327
USA,NY.GDP.MKTP.KD.ZG,2007,2.01050755163328
USA,NY.GDP.MKTP.KD.ZG,2008,0.122188442974647
USA,NY.GDP.MKTP.KD.ZG,2009,-2.59988835108558
USA,NY.GDP.MKTP.KD.ZG,2010,2.70885669419681
USA,NY.GDP.MKTP.KD.ZG,2011,1.54989495017045
USA,NY.GDP.MKTP.KD.ZG,2012,2.28068760319185
USA,NY.GDP.MKTP.KD.ZG,2013,1.84187539518688
USA,NY.GDP.MKTP.KD.ZG,2014,2.28777593255359
USA,NY.GDP.MKTP.KD.ZG,2015,2.70636958176399
USA,NY.GDP.MKTP.KD.ZG,2016,1.66747207596187
USA,NY.GDP.MKTP.KD.ZG,2017,2.24192121597748
USA,NY.GDP.MKTP.KD.ZG,2018,2.9453848312678
USA,NY.GDP.MKTP.KD.ZG,2019,2.29443907769311
USA,NY.GDP.MKTP.KD.ZG,2020,-2.76780251140578
USA,NY.GDP.MKTP.KD.ZG,2021,5.94548476122172
USA,NY.GDP.MKTP.KD.ZG,2022,2.06159311851432
URY,NY.GDP.MKTP.KD.ZG,1993,2.65754610698545
URY,NY.GDP.MKTP.KD.ZG,1994,7.28134264410127
URY,NY.GDP.MKTP.KD.ZG,1995,-1.44759896894408
URY,NY.GDP.MKTP.KD.ZG,1996,5.57795776385868
URY,NY.GDP.MKTP.KD.ZG,1997,8.54768320111596
URY,NY.GDP.MKTP.KD.ZG,1998,4.51889009679091
URY,NY.GDP.MKTP.KD.ZG,1999,-1.52094591992036
URY,NY.GDP.MKTP.KD.ZG,2000,-1.92993063549235
URY,NY.GDP.MKTP.KD.ZG,2001,-3.84412995940374
URY,NY.GDP.MKTP.KD.ZG,2002,-7.73200721540044
URY,NY.GDP.MKTP.KD.ZG,2003,0.805283915893824
URY,NY.GDP.MKTP.KD.ZG,2004,5.00416035564457
URY,NY.GDP.MKTP.KD.ZG,2005,7.4601321302473
URY,NY.GDP.MKTP.KD.ZG,2006,4.09857735445401
URY,NY.GDP.MKTP.KD.ZG,2007,6.54151084504817
URY,NY.GDP.MKTP.KD.ZG,2008,7.17614466455107
URY,NY.GDP.MKTP.KD.ZG,2009,4.24349419462426
URY,NY.GDP.MKTP.KD.ZG,2010,7.8034096507169
URY,NY.GDP.MKTP.KD.ZG,2011,5.16213302463606
URY,NY.GDP.MKTP.KD.ZG,2012,3.53817872056869
URY,NY.GDP.MKTP.KD.ZG,2013,4.63753862902416
URY,NY.GDP.MKTP.KD.ZG,2014,3.23879122952364
URY,NY.GDP.MKTP.KD.ZG,2015,0.370741257681345
URY,NY.GDP.MKTP.KD.ZG,2016,1.68979815933486
URY,NY.GDP.MKTP.KD.ZG,2017,1.74037649262446
URY,NY.GDP.MKTP.KD.ZG,2018,0.156000001137912
URY,NY.GDP.MKTP.KD.ZG,2019,0.744431644977666
URY,NY.GDP.MKTP.KD.ZG,2020,-6.26297681887324
URY,NY.GDP.MKTP.KD.ZG,2021,5.27655886746021
URY,NY.GDP.MKTP.KD.ZG,2022,4.92187446326928
VEN,NY.GDP.MKTP.KD.ZG,1993,0.275388157561835
VEN,NY.GDP.MKTP.KD.ZG,1994,-2.34950792823469
VEN,NY.GDP.MKTP.KD.ZG,1995,3.95166272391241
VEN,NY.GDP.MKTP.KD.ZG,1996,-0.197837256663462
VEN,NY.GDP.MKTP.KD.ZG,1997,6.37093140101881
VEN,NY.GDP.MKTP.KD.ZG,1998,0.29405516051952
VEN,NY.GDP.MKTP.KD.ZG,1999,-5.97045814641
VEN,NY.GDP.MKTP.KD.ZG,2000,3.68694416687683
VEN,NY.GDP.MKTP.KD.ZG,2001,3.3942361077907
VEN,NY.GDP.MKTP.KD.ZG,2002,-8.85564735286779
VEN,NY.GDP.MKTP.KD.ZG,2003,-7.75530004959883
VEN,NY.GDP.MKTP.KD.ZG,2004,18.2866066891245
VEN,NY.GDP.MKTP.KD.ZG,2005,10.3179138043148
VEN,NY.GDP.MKTP.KD.ZG,2006,9.87214910851037
VEN,NY.GDP.MKTP.KD.ZG,2007,8.7535788078585
VEN,NY.GDP.MKTP.KD.ZG,2008,5.27785412398782
VEN,NY.GDP.MKTP.KD.ZG,2009,-3.20230265749002
VEN,NY.GDP.MKTP.KD.ZG,2010,-1.48879125078348
VEN,NY.GDP.MKTP.KD.ZG,2011,4.17642535923927
VEN,NY.GDP.MKTP.KD.ZG,2012,5.62595697508641
VEN,NY.GDP.MKTP.KD.ZG,2013,1.34309403607476
VEN,NY.GDP.MKTP.KD.ZG,2014,-3.89438647450662
VEN,NY.GDP.MKTP.KD.ZG,2015,1.524787359201624
VEN,NY.GDP.MKTP.KD.ZG,2016,3.0351788868784326
VEN,NY.GDP.MKTP.KD.ZG,2017,2.725247417798111
VEN,NY.GDP.MKTP.KD.ZG,2018,2.7888451762376305
VEN,NY.GDP.MKTP.KD.ZG,2019,2.7757949529397723
VEN,NY.GDP.MKTP.KD.ZG,2020,2.7784728512227113
VEN,NY.GDP.MKTP.KD.ZG,2021,2.7779233480418006
VEN,NY.GDP.MKTP.KD.ZG,2022,2.7780361057771317
ARG,NY.GDP.PCAP.CD,1993,6957.41749889251
ARG,NY.GDP.PCAP.CD,1994,7464.4747368819
ARG,NY.GDP.PCAP.CD,1995,7383.70450960064
ARG,NY.GDP.PCAP.CD,1996,7690.15700254783
ARG,NY.GDP.PCAP.CD,1997,8176.77119517435
ARG,NY.GDP.PCAP.CD,1998,8250.67317414321
ARG,NY.GDP.PCAP.CD,1999,7735.32208018486
ARG,NY.GDP.PCAP.CD,2000,7666.51783423783
ARG,NY.GDP.PCAP.CD,2001,7168.97587232911
ARG,NY.GDP.PCAP.CD,2002,2579.48876933284
ARG,NY.GDP.PCAP.CD,2003,3333.15290388997
ARG,NY.GDP.PCAP.CD,2004,4258.16026060875
ARG,NY.GDP.PCAP.CD,2005,5086.62776073134
ARG,NY.GDP.PCAP.CD,2006,5890.97800169795
ARG,NY.GDP.PCAP.CD,2007,7210.59554755899
ARG,NY.GDP.PCAP.CD,2008,8977.50685093365
ARG,NY.GDP.PCAP.CD,2009,8184.38988923991
ARG,NY.GDP.PCAP.CD,2010,10385.9644319555
ARG,NY.GDP.PCAP.CD,2011,12848.7404762598
ARG,NY.GDP.PCAP.CD,2012,13082.664325572
ARG,NY.GDP.PCAP.CD,2013,13080.2547323367
ARG,NY.GDP.PCAP.CD,2014,12334.7982453893
ARG,NY.GDP.PCAP.CD,2015,13789.060424772
ARG,NY.GDP.PCAP.CD,2016,12790.2640639201
ARG,NY.GDP.PCAP.CD,2017,14613.035714704
ARG,NY.GDP.PCAP.CD,2018,11795.1628852236
ARG,NY.GDP.PCAP.CD,2019,9963.67423069626
ARG,NY.GDP.PCAP.CD,2020,8496.428156755
ARG,NY.GDP.PCAP.CD,2021,10636.1155301986
ARG,NY.GDP.PCAP.CD,2022,13686.0086737317
AUS,NY.GDP.PCAP.CD,1993,17700.1155557894
AUS,NY.GDP.PCAP.CD,1994,18129.7907198601
AUS,NY.GDP.PCAP.CD,1995,20446.7198474713
AUS,NY.GDP.PCAP.CD,1996,22020.0797987016
AUS,NY.GDP.PCAP.CD,1997,23645.0574875342
AUS,NY.GDP.PCAP.CD,1998,21478.3851573346
AUS,NY.GDP.PCAP.CD,1999,20698.7127028167
AUS,NY.GDP.PCAP.CD,2000,21853.4499933573
AUS,NY.GDP.PCAP.CD,2001,19681.6450326534
AUS,NY.GDP.PCAP.CD,2002,20290.7804189053
AUS,NY.GDP.PCAP.CD,2003,23705.9072163917
AUS,NY.GDP.PCAP.CD,2004,30819.9934867745
AUS,NY.GDP.PCAP.CD,2005,34460.5429970479
AUS,NY.GDP.PCAP.CD,2006,36570.7630699009
AUS,NY.GDP.PCAP.CD,2007,41023.7548562293
AUS,NY.GDP.PCAP.CD,2008,49681.2190739771
AUS,NY.GDP.PCAP.CD,2009,42810.4658391817
AUS,NY.GDP.PCAP.CD,2010,52132.469607935
AUS,NY.GDP.PCAP.CD,2011,62598.6866176979
AUS,NY.GDP.PCAP.CD,2012,68047.3781775015
AUS,NY.GDP.PCAP.CD,2013,68156.3861047269
AUS,NY.GDP.PCAP.CD,2014,62515.3148315008
AUS,NY.GDP.PCAP.CD,2015,56708.96119674
AUS,NY.GDP.PCAP.CD,2016,49876.7123761245
AUS,NY.GDP.PCAP.CD,2017,53934.1543741253
AUS,NY.GDP.PCAP.CD,2018,57206.9906696898
AUS,NY.GDP.PCAP.CD,2019,54941.0657202842
AUS,NY.GDP.PCAP.CD,2020,51722.0690001531
AUS,NY.GDP.PCAP.CD,2021,60444.5023551978
AUS,NY.GDP.PCAP.CD,2022,64491.4298860631
BOL,NY.GDP.PCAP.CD,1993,760.117622367747
BOL,NY.GDP.PCAP.CD,1994,777.416092019528
BOL,NY.GDP.PCAP.CD,1995,856.365112939149
BOL,NY.GDP.PCAP.CD,1996,925.849118902379
BOL,NY.GDP.PCAP.CD,1997,973.96257045664
BOL,NY.GDP.PCAP.CD,1998,1025.40943255123
BOL,NY.GDP.PCAP.CD,1999,981.75292194332
BOL,NY.GDP.PCAP.CD,2000,977.329470360318
BOL,NY.GDP.PCAP.CD,2001,930.875731258944
BOL,NY.GDP.PCAP.CD,2002,888.198576030752
BOL,NY.GDP.PCAP.CD,2003,892.355380474993
BOL,NY.GDP.PCAP.CD,2004,951.951622939377
BOL,NY.GDP.PCAP.CD,2005,1018.31366190632
BOL,NY.GDP.PCAP.CD,2006,1200.06809196654
BOL,NY.GDP.PCAP.CD,2007,1351.03515410788
BOL,NY.GDP.PCAP.CD,2008,1687.57856734657
BOL,NY.GDP.PCAP.CD,2009,1725.14628617645
BOL,NY.GDP.PCAP.CD,2010,1922.05866181583
BOL,NY.GDP.PCAP.CD,2011,2304.98229547312
BOL,NY.GDP.PCAP.CD,2012,2562.46678423329
BOL,NY.GDP.PCAP.CD,2013,2853.79716191598
BOL,NY.GDP.PCAP.CD,2014,3022.46288443562
BOL,NY.GDP.PCAP.CD,2015,2975.64881143063
BOL,NY.GDP.PCAP.CD,2016,3013.50270721666
BOL,NY.GDP.PCAP.CD,2017,3280.0082139387
BOL,NY.GDP.PCAP.CD,2018,3471.0069506501
BOL,NY.GDP.PCAP.CD,2019,3472.38083136442
BOL,NY.GDP.PCAP.CD,2020,3068.81255516456
BOL,NY.GDP.PCAP.CD,2021,3345.19658838387
BOL,NY.GDP.PCAP.CD,2022,3523.27373305196
BRA,NY.GDP.PCAP.CD,1993,2766.3284771876
BRA,NY.GDP.PCAP.CD,1994,3393.14292559822
BRA,NY.GDP.PCAP.CD,1995,4704.96154610973
BRA,NY.GDP.PCAP.CD,1996,5121.90540734464
BRA,NY.GDP.PCAP.CD,1997,5240.12879606607
BRA,NY.GDP.PCAP.CD,1998,5049.76611957929
BRA,NY.GDP.PCAP.CD,1999,3456.42359489537
BRA,NY.GDP.PCAP.CD,2000,3726.81142041068
BRA,NY.GDP.PCAP.CD,2001,3142.23552848117
BRA,NY.GDP.PCAP.CD,2002,2824.71539582671
BRA,NY.GDP.PCAP.CD,2003,3056.64968001868
BRA,NY.GDP.PCAP.CD,2004,3623.22390486815
BRA,NY.GDP.PCAP.CD,2005,4773.26848028038
BRA,NY.GDP.PCAP.CD,2006,5866.02431314405
BRA,NY.GDP.PCAP.CD,2007,7323.19034003928
BRA,NY.GDP.PCAP.CD,2008,8801.75947547502
BRA,NY.GDP.PCAP.CD,2009,8569.90180523381
BRA,NY.GDP.PCAP.CD,2010,11249.2937410718
BRA,NY.GDP.PCAP.CD,2011,13200.5581661879
BRA,NY.GDP.PCAP.CD,2012,12327.5155558345
BRA,NY.GDP.PCAP.CD,2013,12258.5648491717
BRA,NY.GDP.PCAP.CD,2014,12071.4046547485
BRA,NY.GDP.PCAP.CD,2015,8783.21441310718
BRA,NY.GDP.PCAP.CD,2016,8680.73542054827
BRA,NY.GDP.PCAP.CD,2017,9896.7175109967
BRA,NY.GDP.PCAP.CD,2018,9121.02009249958
BRA,NY.GDP.PCAP.CD,2019,8845.3239312417
BRA,NY.GDP.PCAP.CD,2020,6923.70019715065
BRA,NY.GDP.PCAP.CD,2021,7696.78553127562
BRA,NY.GDP.PCAP.CD,2022,8917.67389796927
CAN,NY.GDP.PCAP.CD,1993,20186.9885013146
CAN,NY.GDP.PCAP.CD,1994,19997.6237373354
CAN,NY.GDP.PCAP.CD,1995,20678.9504415585
CAN,NY.GDP.PCAP.CD,1996,21296.6344215798
CAN,NY.GDP.PCAP.CD,1997,21901.5940426502
CAN,NY.GDP.PCAP.CD,1998,21024.509932241
CAN,NY.GDP.PCAP.CD,1999,22315.1742893999
CAN,NY.GDP.PCAP.CD,2000,24271.0020563821
CAN,NY.GDP.PCAP.CD,2001,23821.4455867378
CAN,NY.GDP.PCAP.CD,2002,24255.3385818322
CAN,NY.GDP.PCAP.CD,2003,28300.4630963791
CAN,NY.GDP.PCAP.CD,2004,32143.6814078562
CAN,NY.GDP.PCAP.CD,2005,36382.5079164537
CAN,NY.GDP.PCAP.CD,2006,40504.0607253203
CAN,NY.GDP.PCAP.CD,2007,44659.8951408034
CAN,NY.GDP.PCAP.CD,2008,46710.5055759013
CAN,NY.GDP.PCAP.CD,2009,40876.3101540295
CAN,NY.GDP.PCAP.CD,2010,47562.0834253057
CAN,NY.GDP.PCAP.CD,2011,52223.696112356
CAN,NY.GDP.PCAP.CD,2012,52669.0899632316
CAN,NY.GDP.PCAP.CD,2013,52635.1749580433
CAN,NY.GDP.PCAP.CD,2014,50955.9983232404
CAN,NY.GDP.PCAP.CD,2015,43596.1355365546
CAN,NY.GDP.PCAP.CD,2016,42315.6037056806
CAN,NY.GDP.PCAP.CD,2017,45129.4292980922
CAN,NY.GDP.PCAP.CD,2018,46547.7951820036
CAN,NY.GDP.PCAP.CD,2019,46374.1527517191
CAN,NY.GDP.PCAP.CD,2020,43349.677855557
CAN,NY.GDP.PCAP.CD,2021,52358.6216405155
CAN,NY.GDP.PCAP.CD,2022,54966.4888361088
CHL,NY.GDP.PCAP.CD,1993,3521.71181417856
CHL,NY.GDP.PCAP.CD,1994,4011.6941359298
CHL,NY.GDP.PCAP.CD,1995,5094.50548395194
CHL,NY.GDP.PCAP.CD,1996,5376.14943272643
CHL,NY.GDP.PCAP.CD,1997,5788.85994826956
CHL,NY.GDP.PCAP.CD,1998,5467.5708766888
CHL,NY.GDP.PCAP.CD,1999,4981.19110628657
CHL,NY.GDP.PCAP.CD,2000,5097.11493718915
CHL,NY.GDP.PCAP.CD,2001,4606.89056424429
CHL,NY.GDP.PCAP.CD,2002,4479.17504395379
CHL,NY.GDP.PCAP.CD,2003,4824.22054120463
CHL,NY.GDP.PCAP.CD,2004,6185.51479184893
CHL,NY.GDP.PCAP.CD,2005,7561.8305480446
CHL,NY.GDP.PCAP.CD,2006,9418.0627175215
CHL,NY.GDP.PCAP.CD,2007,10461.3660887507
CHL,NY.GDP.PCAP.CD,2008,10783.1708210632
CHL,NY.GDP.PCAP.CD,2009,10182.8605646819
CHL,NY.GDP.PCAP.CD,2010,12767.7820406263
CHL,NY.GDP.PCAP.CD,2011,14628.5724573037
CHL,NY.GDP.PCAP.CD,2012,15406.4928361503
CHL,NY.GDP.PCAP.CD,2013,15833.2759194461
CHL,NY.GDP.PCAP.CD,2014,14666.3431168586
CHL,NY.GDP.PCAP.CD,2015,13569.9481274733
CHL,NY.GDP.PCAP.CD,2016,13785.6875977318
CHL,NY.GDP.PCAP.CD,2017,15045.5278507601
CHL,NY.GDP.PCAP.CD,2018,15795.7081412484
CHL,NY.GDP.PCAP.CD,2019,14627.14501648
CHL,NY.GDP.PCAP.CD,2020,13165.3863429858
CHL,NY.GDP.PCAP.CD,2021,16247.4010150765
CHL,NY.GDP.PCAP.CD,2022,15355.5064965406
CHN,NY.GDP.PCAP.CD,1993,377.3898394789
CHN,NY.GDP.PCAP.CD,1994,473.489934719476
CHN,NY.GDP.PCAP.CD,1995,609.604362258828
CHN,NY.GDP.PCAP.CD,1996,709.415888233368
CHN,NY.GDP.PCAP.CD,1997,781.74259264729
CHN,NY.GDP.PCAP.CD,1998,828.594657681663
CHN,NY.GDP.PCAP.CD,1999,873.297610969115
CHN,NY.GDP.PCAP.CD,2000,959.360412054851
CHN,NY.GDP.PCAP.CD,2001,1053.11227201705
CHN,NY.GDP.PCAP.CD,2002,1148.51418772689
CHN,NY.GDP.PCAP.CD,2003,1288.63754323945
CHN,NY.GDP.PCAP.CD,2004,1508.66794598726
CHN,NY.GDP.PCAP.CD,2005,1753.41426293188
CHN,NY.GDP.PCAP.CD,2006,2099.21934229104
CHN,NY.GDP.PCAP.CD,2007,2693.95855454419
CHN,NY.GDP.PCAP.CD,2008,3468.32706307504
CHN,NY.GDP.PCAP.CD,2009,3832.2274278698
CHN,NY.GDP.PCAP.CD,2010,4550.47392427081
CHN,NY.GDP.PCAP.CD,2011,5614.38573851229
CHN,NY.GDP.PCAP.CD,2012,6300.58235236313
CHN,NY.GDP.PCAP.CD,2013,7020.38568208449
CHN,NY.GDP.PCAP.CD,2014,7636.07422276004
CHN,NY.GDP.PCAP.CD,2015,8016.44601585644
CHN,NY.GDP.PCAP.CD,2016,8094.39037512163
CHN,NY.GDP.PCAP.CD,2017,8817.04549566316
CHN,NY.GDP.PCAP.CD,2018,9905.4061175104
CHN,NY.GDP.PCAP.CD,2019,10143.8602060373
CHN,NY.GDP.PCAP.CD,2020,10408.7191247747
CHN,NY.GDP.PCAP.CD,2021,12617.5049863004
CHN,NY.GDP.PCAP.CD,2022,12720.2156397612
COL,NY.GDP.PCAP.CD,1993,1920.39896677973
COL,NY.GDP.PCAP.CD,1994,2314.9009901463
COL,NY.GDP.PCAP.CD,1995,2571.46818996686
COL,NY.GDP.PCAP.CD,1996,2652.10388063505
COL,NY.GDP.PCAP.CD,1997,2860.0409408715
COL,NY.GDP.PCAP.CD,1998,2595.54301205385
COL,NY.GDP.PCAP.CD,1999,2236.07292549395
COL,NY.GDP.PCAP.CD,2000,2546.85021319149
COL,NY.GDP.PCAP.CD,2001,2465.00701127148
COL,NY.GDP.PCAP.CD,2002,2421.16210341989
COL,NY.GDP.PCAP.CD,2003,2305.17050671011
COL,NY.GDP.PCAP.CD,2004,2811.45945015998
COL,NY.GDP.PCAP.CD,2005,3448.53827356214
COL,NY.GDP.PCAP.CD,2006,3782.60350413031
COL,NY.GDP.PCAP.CD,2007,4762.08297292255
COL,NY.GDP.PCAP.CD,2008,5534.68944688199
COL,NY.GDP.PCAP.CD,2009,5245.9516649172
COL,NY.GDP.PCAP.CD,2010,6392.75802564032
COL,NY.GDP.PCAP.CD,2011,7392.9435995632
COL,NY.GDP.PCAP.CD,2012,8096.80150977527
COL,NY.GDP.PCAP.CD,2013,8263.64192942212
COL,NY.GDP.PCAP.CD,2014,8167.47284156278
COL,NY.GDP.PCAP.CD,2015,6228.65162186096
COL,NY.GDP.PCAP.CD,2016,5936.26102166829
COL,NY.GDP.PCAP.CD,2017,6449.97098726073
COL,NY.GDP.PCAP.CD,2018,6782.0379203319
COL,NY.GDP.PCAP.CD,2019,6436.50921529531
COL,NY.GDP.PCAP.CD,2020,5304.28912886637
COL,NY.GDP.PCAP.CD,2021,6182.70709867969
COL,NY.GDP.PCAP.CD,2022,6630.28272608054
CUB,NY.GDP.PCAP.CD,1993,2063.22212319205
CUB,NY.GDP.PCAP.CD,1994,2613.00503947034
CUB,NY.GDP.PCAP.CD,1995,2784.90260522494
CUB,NY.GDP.PCAP.CD,1996,2281.97555037471
CUB,NY.GDP.PCAP.CD,1997,2306.38394039568
CUB,NY.GDP.PCAP.CD,1998,2332.50821705533
CUB,NY.GDP.PCAP.CD,1999,2562.27410535087
CUB,NY.GDP.PCAP.CD,2000,2752.20378269319
CUB,NY.GDP.PCAP.CD,2001,2844.24443674985
CUB,NY.GDP.PCAP.CD,2002,3007.19307369322
CUB,NY.GDP.PCAP.CD,2003,3205.68839767994
CUB,NY.GDP.PCAP.CD,2004,3403.29616311163
CUB,NY.GDP.PCAP.CD,2005,3791.87300608904
CUB,NY.GDP.PCAP.CD,2006,4336.87332999361
CUB,NY.GDP.PCAP.CD,2007,4814.85487568512
CUB,NY.GDP.PCAP.CD,2008,4992.82449445836
CUB,NY.GDP.PCAP.CD,2009,5094.43756186586
CUB,NY.GDP.PCAP.CD,2010,5275.53260105122
CUB,NY.GDP.PCAP.CD,2011,6106.0067919258
CUB,NY.GDP.PCAP.CD,2012,6467.33791422804
CUB,NY.GDP.PCAP.CD,2013,6814.24384354868
CUB,NY.GDP.PCAP.CD,2014,7117.52691001591
CUB,NY.GDP.PCAP.CD,2015,7683.75789050585
CUB,NY.GDP.PCAP.CD,2016,8055.88990736388
CUB,NY.GDP.PCAP.CD,2017,8543.36096849045
CUB,NY.GDP.PCAP.CD,2018,8831.90722233737
CUB,NY.GDP.PCAP.CD,2019,9139.41585605765
CUB,NY.GDP.PCAP.CD,2020,9499.59020230432
CUB,NY.GDP.PCAP.CD,2021,9595.019970277534
CUB,NY.GDP.PCAP.CD,2022,9575.672078159601
DOM,NY.GDP.PCAP.CD,1993,1726.62547910699
DOM,NY.GDP.PCAP.CD,1994,1896.02011717605
DOM,NY.GDP.PCAP.CD,1995,2114.09059968729
DOM,NY.GDP.PCAP.CD,1996,2276.69837399209
DOM,NY.GDP.PCAP.CD,1997,2456.1059266301
DOM,NY.GDP.PCAP.CD,1998,2616.74548008741
DOM,NY.GDP.PCAP.CD,1999,2631.74358047799
DOM,NY.GDP.PCAP.CD,2000,2845.84660974677
DOM,NY.GDP.PCAP.CD,2001,2953.24792814874
DOM,NY.GDP.PCAP.CD,2002,3085.51786572269
DOM,NY.GDP.PCAP.CD,2003,2399.49812260147
DOM,NY.GDP.PCAP.CD,2004,2468.43681503623
DOM,NY.GDP.PCAP.CD,2005,3903.81518384433
DOM,NY.GDP.PCAP.CD,2006,4080.04571382126
DOM,NY.GDP.PCAP.CD,2007,4676.07911069651
DOM,NY.GDP.PCAP.CD,2008,5053.33029118417
DOM,NY.GDP.PCAP.CD,2009,5002.1532330508
DOM,NY.GDP.PCAP.CD,2010,5509.56805406696
DOM,NY.GDP.PCAP.CD,2011,5859.38154480292
DOM,NY.GDP.PCAP.CD,2012,6049.47161121834
DOM,NY.GDP.PCAP.CD,2013,6171.29506392047
DOM,NY.GDP.PCAP.CD,2014,6533.67096798065
DOM,NY.GDP.PCAP.CD,2015,6838.9367346602
DOM,NY.GDP.PCAP.CD,2016,7191.06971254766
DOM,NY.GDP.PCAP.CD,2017,7513.49795078555
DOM,NY.GDP.PCAP.CD,2018,7947.1593538657
DOM,NY.GDP.PCAP.CD,2019,8173.34464573914
DOM,NY.GDP.PCAP.CD,2020,7167.91493205787
DOM,NY.GDP.PCAP.CD,2021,8476.7496882797
DOM,NY.GDP.PCAP.CD,2022,10120.5511632969
SLV,NY.GDP.PCAP.CD,1993,1186.34072499191
SLV,NY.GDP.PCAP.CD,1994,1348.90791173359
SLV,NY.GDP.PCAP.CD,1995,1552.13020783046
SLV,NY.GDP.PCAP.CD,1996,1653.63054885685
SLV,NY.GDP.PCAP.CD,1997,1749.50183461649
SLV,NY.GDP.PCAP.CD,1998,1858.37139425221
SLV,NY.GDP.PCAP.CD,1999,1904.87490234395
SLV,NY.GDP.PCAP.CD,2000,1977.84061443838
SLV,NY.GDP.PCAP.CD,2001,2051.15877420114
SLV,NY.GDP.PCAP.CD,2002,2106.73946874831
SLV,NY.GDP.PCAP.CD,2003,2197.48200095937
SLV,NY.GDP.PCAP.CD,2004,2273.95550275819
SLV,NY.GDP.PCAP.CD,2005,2434.32353117029
SLV,NY.GDP.PCAP.CD,2006,2651.43088765876
SLV,NY.GDP.PCAP.CD,2007,2814.58988893523
SLV,NY.GDP.PCAP.CD,2008,2964.172140237
SLV,NY.GDP.PCAP.CD,2009,2889.68588721937
SLV,NY.GDP.PCAP.CD,2010,3017.3073947577
SLV,NY.GDP.PCAP.CD,2011,3304.97418347889
SLV,NY.GDP.PCAP.CD,2012,3471.05126865498
SLV,NY.GDP.PCAP.CD,2013,3555.16209958481
SLV,NY.GDP.PCAP.CD,2014,3638.51765819162
SLV,NY.GDP.PCAP.CD,2015,3761.51368000275
SLV,NY.GDP.PCAP.CD,2016,3870.31298246063
SLV,NY.GDP.PCAP.CD,2017,3986.04901435439
SLV,NY.GDP.PCAP.CD,2018,4145.86235103186
SLV,NY.GDP.PCAP.CD,2019,4280.28840404719
SLV,NY.GDP.PCAP.CD,2020,3961.72663347599
SLV,NY.GDP.PCAP.CD,2021,4664.31122268385
SLV,NY.GDP.PCAP.CD,2022,5127.32166823012
FIN,NY.GDP.PCAP.CD,1993,17608.8123902264
FIN,NY.GDP.PCAP.CD,1994,20301.333085866
FIN,NY.GDP.PCAP.CD,1995,26271.5998141691
FIN,NY.GDP.PCAP.CD,1996,25783.4504878611
FIN,NY.GDP.PCAP.CD,1997,24691.8728133698
FIN,NY.GDP.PCAP.CD,1998,26009.2694886182
FIN,NY.GDP.PCAP.CD,1999,26186.1900105755
FIN,NY.GDP.PCAP.CD,2000,24345.9148217032
FIN,NY.GDP.PCAP.CD,2001,24967.7925153182
FIN,NY.GDP.PCAP.CD,2002,26997.7529897788
FIN,NY.GDP.PCAP.CD,2003,32927.6802919408
FIN,NY.GDP.PCAP.CD,2004,37772.1781110398
FIN,NY.GDP.PCAP.CD,2005,39054.8504423825
FIN,NY.GDP.PCAP.CD,2006,41222.6020004611
FIN,NY.GDP.PCAP.CD,2007,48476.3927287052
FIN,NY.GDP.PCAP.CD,2008,53772.7942390019
FIN,NY.GDP.PCAP.CD,2009,47481.4845364339
FIN,NY.GDP.PCAP.CD,2010,46505.3031791822
FIN,NY.GDP.PCAP.CD,2011,51148.9316365836
FIN,NY.GDP.PCAP.CD,2012,47708.0612784469
FIN,NY.GDP.PCAP.CD,2013,49892.2233632736
FIN,NY.GDP.PCAP.CD,2014,50327.2402902624
FIN,NY.GDP.PCAP.CD,2015,42801.9081167285
FIN,NY.GDP.PCAP.CD,2016,43814.0265056977
FIN,NY.GDP.PCAP.CD,2017,46412.1364777173
FIN,NY.GDP.PCAP.CD,2018,49987.6261584959
FIN,NY.GDP.PCAP.CD,2019,48629.8582283024
FIN,NY.GDP.PCAP.CD,2020,49169.719338849
FIN,NY.GDP.PCAP.CD,2021,53489.7520190898
FIN,NY.GDP.PCAP.CD,2022,50536.6244670541
FRA,NY.GDP.PCAP.CD,1993,22380.331904695
FRA,NY.GDP.PCAP.CD,1994,23496.367675721
FRA,NY.GDP.PCAP.CD,1995,26889.4250554833
FRA,NY.GDP.PCAP.CD,1996,26870.2852380937
FRA,NY.GDP.PCAP.CD,1997,24226.8846867539
